snapshot-date	Marketplace	sku	fnsku	ASIN	product-name	condition	avaliable-quantity(sellable)	qty-with-removals-in-progress	inv-age-0-to-90-days	inv-age-91-to-180-days	inv-age-181-to-270-days	inv-age-271-to-365-days	inv-age-365-plus-days	currency	qty-to-be-charged-ltsf-6-mo	projected-ltsf-6-mo	qty-to-be-charged-ltsf-12-mo	projected-ltsf-12-mo	units-shipped-last-7-days	units-shipped-last-30-days	units-shipped-last-60-days	units-shipped-last-90-days	alert	your-price	sales_price	lowest-price-new	lowest-price-used	Recommended action	Healthy Inventory Level	Recommended sales price	Recommended sale duration (days)	Recommended Removal Quantity	Estimated cost savings of removal
2018-08-07	amazon.de	LYQ-BS-K1010-B0-S	X000NIARMD	B01M5JCF70	Summer Mae Damen A-line Lace Quaste Beiläufigkeit Herbst Kleid Retro-Look Dress,S (EU 34-36),Marineblau	New	15	0	2	5	8	0	0	EUR	10	EUR 6.65	0	EUR 0.0	1	1	4	6	Low conversion	EUR 28.0	EUR 9.9	EUR 9.9	EUR 0.0	Update inventory settings for:	17	9.9	0	0	0.0
2018-08-07	amazon.fr	LYQ-BS-LB01-G0-L	X000R871AZ	B0761R4XRM	Summer Mae Robe Evasée Patineuse Uni Courte Col Roulé pour Femme 40 Gris	New	3	0	0	0	0	3	0	EUR	3	EUR 3.82	0	EUR 0.0	0	0	0	0	Low traffic	EUR 15.99	EUR 15.99	EUR 15.99	EUR 0.0	Edit listing	0	5.2	0	0	39.577614
2018-08-07	amazon.de	YZ-BS-BSLLITM	X000N68Y93	B01G8H8VAO	Summer Mae Damen Retro Bademode Neckholder Push Up Badekleid Einteiler mit Röckchen S	New	1	0	1	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	0	0	Low conversion	EUR 15.99	EUR 15.99	EUR 15.99	EUR 0.0	Update inventory settings for:	0	0.0	0	0	0.0
2018-08-07	amazon.co.uk	WQS-BN-1503-GR-S	B0788KFZ7Y	B0788KFZ7Y	Mocotono Men's Elegant Long Sleeve Collared Polo Shirt Top Grey S	New	1	0	1	0	0	0	0	GBP	0	GBP 0.0	0	GBP 0.0	0	0	1	2	Low conversion	GBP 18.99	GBP 18.99	GBP 18.99	GBP 0.0	Update inventory settings for:	1	18.99	0	0	0.0
2018-08-07	amazon.it	YZ-BS-PW2049-W0-L	X000OMMFKZ	B06X96WTVC	Summer Mae Costumi da Bagno Arruffato Fuori-spalla Bikini Set da Donna Bianco L	New	1	0	1	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	1	9	12	Low conversion	EUR 35.0	EUR 15.99	EUR 15.99	EUR 0.0	Update inventory settings for:	0	0.0	0	0	0.0
2018-08-07	amazon.it	CFY-BESB1757-BK-L	B079DL7546	B079DL7546	Giacca Softshell a Vento Impermeabile Antipioggia con Cappuccio Uomo, L Nero	New	5	0	0	0	5	0	0	EUR	5	EUR 21.84	0	EUR 0.0	0	0	0	0	Low traffic	EUR 60.0	EUR 60.0	EUR 60.0	EUR 0.0	Advertise listing	0	60.0	0	0	222.575471
2018-08-07	amazon.de	CS-LY085-LG907-XL	X000PZ8GC7	B06XYTL5SD	Summer Mae Herren Einfarbiges Langärmeliges Hemd Casual Baumwolle Freizeithemd	New	5	0	0	2	3	0	0	EUR	3	EUR 10.62	0	EUR 0.0	0	0	0	0	Low traffic	EUR 19.99	EUR 19.99	EUR 19.99	EUR 0.0	Advertise listing	0	15.99	63	0	183.674864
2018-08-07	amazon.it	LYQ-BS-1010-P0-XL	X000NI8NPB	B01BCZBKJ6	Summer Mae Donna A-linea Vestito Comodo Di Cotone Con Pizzo Fucsia XL	New	71	0	0	1	70	0	0	EUR	71	EUR 47.5	0	EUR 0.0	0	0	1	2	Low conversion	EUR 15.98	EUR 15.98	EUR 15.98	EUR 0.0	Create Sale	63	14.97	7	0	0.580008
2018-08-07	amazon.de	WQS-BS-BN1504-GR-S	X000QV8SUP	B071KZMVTG	Summer Mae Herren Longsleeve Poloshirt Gestreift Polo Shirt Casual Baumwolle	New	1	0	0	0	0	1	0	EUR	1	EUR 0.56	0	EUR 0.0	0	0	0	0	Low traffic	EUR 15.99	EUR 15.99	EUR 15.99	EUR 0.0	Lower Price	1	6.8	0	0	0.0
2018-08-07	amazon.de	XZ-WH1509-B0-3536	X000QZO477	B075DD2ZZY	Summer Mae Damen Pantoffel Warm Plüsch Leopard Hausschuhe mit Band Bowknot Schwarz 35 36	New	6	0	0	0	1	5	0	EUR	6	EUR 7.04	0	EUR 0.0	0	0	0	0	Low traffic	EUR 16.99	EUR 16.99	EUR 16.99	EUR 0.0	Advertise listing	0	16.99	0	0	77.465336
2018-08-07	amazon.fr	MY-WH7624-R0-M	X000R2XEWZ	B075FR3DRR	Summer Mae Femme Pull Décontracté Epaules Dénudés Manches Longues	New	3	0	0	0	3	0	0	EUR	3	EUR 4.0	0	EUR 0.0	0	0	0	0	Low conversion	EUR 13.99	EUR 13.99	EUR 13.99	EUR 0.0	Edit listing	0	6.2	0	0	46.134205
2018-08-07	amazon.fr	EUTK-J01H-GR-18/20	X000RCMVSX	B075TPFKX6	Blouson Garçon Zippée Capuche Doublée Polaire Agé 16 ans Gris claire	New	1	0	0	0	1	0	0	EUR	1	EUR 1.25	0	EUR 0.0	0	1	1	1	Low conversion	EUR 12.0	EUR 12.0	EUR 12.0	EUR 0.0	Update inventory settings for:	1	12.0	0	0	0.0
2018-08-07	amazon.fr	LYQ-BS-K1010-B0-2X	X000NG1TX1	B01M2CJRHO	Summer Mae Femme A-Ligne Robe Unie Décontractée Aux Manches Longues De Dentelles Bleu Sombre XXL	New	9	0	2	7	0	0	0	EUR	1	EUR 0.67	0	EUR 0.0	0	0	1	3	Low conversion	EUR 35.0	EUR 16.99	EUR 16.99	EUR 0.0	Edit listing	1	16.99	0	0	110.253734
2018-08-07	amazon.fr	WY-SB017-DG-S	B078NNHC7V	B078NNHC7V	Sweat-Shirt Casual Uni à Capuche Hoodie Manche Longue pour Homme S Gris Sombre	New	5	0	0	0	5	0	0	EUR	5	EUR 16.79	0	EUR 0.0	0	0	0	0	Low traffic	EUR 26.99	EUR 26.99	EUR 26.99	EUR 0.0	Advertise listing	0	26.99	0	0	172.165826
2018-08-07	amazon.it	BS-BN-1501-BO-3XL	X000PNK1LN	B06ZY9HV1B	Summer Mae Polo T-Shirt Piquet Mare Sport Tennis Barca Calcio Manica Corta da Uomo	New	2	0	2	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	0	2	Low traffic	EUR 19.9	EUR 19.9	EUR 17.55	EUR 0.0	Advertise listing	4	19.9	0	0	0.0
2018-08-07	amazon.fr	LYQ-BS-ZQ2973-MH-M	X000NMVLWT	B01N6LKLSS	Robe Pull Uni Tricot Torsadé Manche Longue pour Femme	New	1	0	1	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	0	0	Low conversion	EUR 11.99	EUR 11.99	EUR 11.99	EUR 0.0	Update inventory settings for:	1	11.99	0	0	0.0
2018-08-07	amazon.es	LYQ-BS-K1010-K0-XS	X000NI96DJ	B01KO0S9LM	Summer Mae Mujer Vestido Ocasional De Ajuste Del Cordón	New	12	0	1	11	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	0	0	Low conversion	EUR 25.0	EUR 9.9	EUR 9.9	EUR 0.0	Edit listing	1	9.9	0	0	171.010618
2018-08-07	amazon.it	EUTK-J01H-GR-3T	X000RCM0T3	B075TSPH8R	Giacca Bambino Cappuccio Cerniera Rivestita in Pile 3 Anni Grigio-1	New	2	0	0	0	0	2	0	EUR	2	EUR 2.47	0	EUR 0.0	0	0	0	0	Low traffic	EUR 12.0	EUR 12.0	EUR 12.0	EUR 0.0	Advertise listing	0	12.0	0	0	25.815541
2018-08-07	amazon.de	LYQ-BS-HM1205-OR-L	X000NMV2DR	B01MRNMY7B	Summer Mae Damen Oversize-Pullover mit Schnürung Einfarbig Lang Langarm Gestrickte Pullover Casual	New	15	0	0	0	12	3	0	EUR	15	EUR 30.73	0	EUR 0.0	0	0	0	0	Low traffic	EUR 24.99	EUR 24.99	EUR 24.99	EUR 0.0	Advertise listing	10	19.99	63	0	361.061344
2018-08-07	amazon.it	CFY-BESB1757-GN-XL	B079DJYW2P	B079DJYW2P	Giacca Softshell a Vento Impermeabile Antipioggia con Cappuccio Uomo, XL Verde	New	4	0	0	4	0	0	0	EUR	4	EUR 17.47	0	EUR 0.0	0	0	0	0	Low traffic	EUR 60.0	EUR 60.0	EUR 60.0	EUR 0.0	Advertise listing	0	60.0	0	0	162.860639
2018-08-07	amazon.fr	YZ-BE5506-ZL-XXL	B07CLMVR1Y	B07CLMVR1Y	Summer Mae Femme Tankini Style Débardeur avec Rayures Horizontal Bleu Marine à Rayures Blanches XXL	New	2	0	2	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	0	0	Low traffic	EUR 21.98	EUR 21.98	EUR 21.98	EUR 0.0	Advertise listing	1	21.98	0	0	0.0
2018-08-07	amazon.es	LYQ-BS-K1010-P0-S	X000NI8TL9	B017X47UK8	Summer Mae Mujer Vestido Ocasional De Ajuste Del Cordón	New	29	0	2	1	26	0	0	EUR	26	EUR 17.94	0	EUR 0.0	0	0	2	2	Low conversion	EUR 9.9	EUR 9.9	EUR 9.9	EUR 0.0	Create Sale	5	9.05	7	0	341.231787
2018-08-07	amazon.fr	LYQ-CSM048-GR1-M	X000QNCSO5	B074P35TRN	Summer Mae Robe en Maille à Manches Longues et Col Roulé avec Poche pour Femme	New	7	0	1	2	4	0	0	EUR	4	EUR 3.89	0	EUR 0.0	0	0	0	0	Low traffic	EUR 16.99	EUR 16.99	EUR 16.99	EUR 0.0	Advertise listing	6	16.99	0	0	0.029645
2018-08-07	amazon.it	BS-WH81677-Y0-L	X000Q69UHF	B0721MLN6J	Summer Mae Costumi Da Bagno Due Pezzo Retrò Tankini Stampato Floreale da Donna	New	2	0	2	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	1	6	15	23	Low conversion	EUR 39.99	EUR 18.99	EUR 18.99	EUR 0.0	Update inventory settings for:	4	18.99	0	0	0.0
2018-08-07	amazon.de	YZ-BS-HE9008Sa3L	X000NJKI3P	B015QZRTB6	Summer Mae Damen Badekleid Geblümt  Spa Badeanzug Strandkleid Baden Swimwear ,Saphirblau (Zweiteiler),EU 38 = Etikett Größe  3XL	New	3	0	3	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	1	3	8	Low conversion	EUR 21.99	EUR 21.99	EUR 21.99	EUR 0.0	Update inventory settings for:	4	21.99	0	0	0.0
2018-08-07	amazon.co.uk	XZ-BS-013WH1-S	X000QPT6E3	B01LXQYMXU	Summer Mae Women's Warm Plush Soft Sole Indoor Slipper	New	1	0	1	0	0	0	0	GBP	0	GBP 0.0	0	GBP 0.0	0	0	1	3	Low conversion	GBP 9.99	GBP 9.99	GBP 9.99	GBP 0.0	Update inventory settings for:	1	9.99	0	0	0.0
2018-08-07	amazon.es	RE-YZ-BEWS32-BD-S	B07CLWY3VJ	B07CLWY3VJ	Summer Mae Mujer 1 Pieza Cuello Alto con un Escote en Malla Burdeos S	New	5	0	5	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	0	0	Low traffic	EUR 28.98	EUR 28.98	EUR 28.98	EUR 0.0	Advertise listing	5	28.98	0	0	0.0
2018-08-07	amazon.de	CS-BESB032-BL-L	B07C3PPB63	B07C3PPB63	Mocotono Herren Blumen Kurzarm Hemd Regular Fit Button Down Blau Large	New	1	0	1	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	1	2	Low conversion	EUR 22.99	EUR 22.99	EUR 22.99	EUR 0.0	Update inventory settings for:	1	22.99	0	0	0.0
2018-08-07	amazon.co.uk	YZ-BEC19P-K0-L	B07CNGYJS6	B07CNGYJS6	Summer Mae Women's Two Pieces Bikini Set Twist Halter Bandeau Black L	New	1	0	1	0	0	0	0	GBP	0	GBP 0.0	0	GBP 0.0	2	3	5	5		GBP 22.0	GBP 18.99	GBP 18.99	GBP 0.0	Update inventory settings for:	5	18.99	0	0	0.0
2018-08-07	amazon.fr	YZ-BEYF181-PI-L	B07BNB9CHB	B07BNB9CHB	Summer Mae Femme Tankini Rembourré pour Femme Enceinte Imprimés-3 L (EU 38-40)	New	1	0	1	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	4	5	6		EUR 65.0	EUR 20.99	EUR 20.99	EUR 0.0	Update inventory settings for:	0	0.0	0	0	0.0
2018-08-07	amazon.co.uk	LYQ-BS-LB01-R0-S	X000R86QIX	B0761QZ223	Summer Mae Women Polo Neck Casual Bell Sleeve Swing Smock Dress Long Sleeve Trumpet Sleeves Wine Red S	New	4	0	0	0	0	4	0	GBP	4	GBP 5.09	0	GBP 0.0	0	0	0	0	Low traffic	GBP 14.99	GBP 14.99	GBP 14.99	GBP 0.0	Advertise listing	1	11.99	63	0	39.577614
2018-08-07	amazon.de	MY-WH7624-G7-XL	X000R2XFGZ	B075FR28GQ	Summer Mae Damen Kalte Schulter Strick Pullover Sweatershirt Hellgrün XL	New	6	0	0	0	6	0	0	EUR	6	EUR 8.01	0	EUR 0.0	0	0	0	0	Low traffic	EUR 10.0	EUR 10.0	EUR 10.0	EUR 0.0	Create Sale	3	9.91	63	0	93.280259
2018-08-07	amazon.it	RE-YZ-BEWS32-K0-2XL	B07CLZQGDL	B07CLZQGDL	Summer Mae Costume Costumi da Bagno Donna Monokini Un Pezzo Collo Alto V-Collo Pieghe di Griglia,Nero,XXL	New	1	0	1	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	0	0	Low traffic	EUR 22.99	EUR 22.99	EUR 22.99	EUR 0.0	Advertise listing	0	0.0	0	0	0.0
2018-08-07	amazon.es	LYQ-BS-LB01-Wi-M	X000R86QMT	B0761QQB15	Summer Mae Vestido Invernale Casual - Manga Larga Cuello Alto Mujer	New	3	0	0	0	1	2	0	EUR	3	EUR 3.82	0	EUR 0.0	0	0	0	0	Low traffic	EUR 5.2	EUR 5.2	EUR 5.2	EUR 0.0	Advertise listing	0	5.2	0	0	39.577614
2018-08-07	amazon.fr	YZ-BS-PW2037-B0-S	X000NQM1OH	B06WP4L1WV	Summer Mae Donna Coordinati da Bikini Floreale Imbottito Con Uncinetto	New	2	0	2	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	0	0	Low traffic	EUR 14.99	EUR 14.99	EUR 13.01	EUR 0.0	Advertise listing	3	14.99	0	0	0.0
2018-08-07	amazon.de	XZ-WH150903-G2-3536	X000QZR6OP	B075D4935V	Summer Mae Damen Pantoffel Faux Fur Stricken Winter Slipper mit Button Grau 35 36	New	19	0	0	0	0	19	0	EUR	19	EUR 27.74	0	EUR 0.0	0	0	0	0	Low traffic	EUR 18.35	EUR 18.35	EUR 18.35	EUR 0.0	Advertise listing	18	18.35	0	0	327.092621
2018-08-07	amazon.es	LYQ-BS4600-G0-XS	X000PLPSRR	B01N6P1I5Z	Summer Mae Mujer Camisetas Empalme - T-SHIRT Vestir MINI	New	8	0	0	8	0	0	0	EUR	1	EUR 0.97	0	EUR 0.0	0	0	0	0	Low traffic	EUR 15.5	EUR 15.5	EUR 15.5	EUR 0.0	Advertise listing	0	15.5	0	0	123.941968
2018-08-07	amazon.es	XZ-BS-ZQCB3056-B0-28	X000R5NGFH	B01MYPF70O	Zapatillas Casa Invierno Interior Suave Animales Gato Mujer	New	9	0	0	0	9	0	0	EUR	9	EUR 19.33	0	EUR 0.0	0	0	0	0	Low traffic	EUR 18.99	EUR 18.99	EUR 18.99	EUR 0.0	Advertise listing	0	18.99	0	0	262.762369
2018-08-07	amazon.fr	YZ-BS-ZQ15827R23XL	X000O1IX57	B01N1I2FQM	Maillot 1 Pièce Grande Taille Tankini avec Volant Coloré Mignon et Original pour Femme Noir et Rouge 3XL	New	1	0	1	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	2	6	10		EUR 40.66	EUR 16.99	EUR 16.99	EUR 0.0	Update inventory settings for:	0	0.0	0	0	0.0
2018-08-07	amazon.de	YZ-BEHY025-B0-XXL	B07CM5RJKW	B07CM5RJKW	Summer Mae Damen One Piece Lotosblatt Bademode Backless Cross Monokini Blau XXL	New	5	0	5	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	0	0	Low traffic	EUR 22.99	EUR 22.99	EUR 22.99	EUR 0.0	Advertise listing	5	22.99	0	0	0.0
2018-08-07	amazon.es	YZ-BS-5505DaS	X000NJNHA1	B013OSTD48	Summer Mae Mujer Bañador A Rayas Trajes de dos pieza Con falda	New	8	0	8	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	2	3	3		EUR 45.0	EUR 21.99	EUR 21.99	EUR 0.0	Update inventory settings for:	15	21.99	0	0	0.0
2018-08-07	amazon.es	YZ-CSM022-W0-XL	X000Q8WRPF	B073XJD7W7	Summer Mae Bañador Deep V-Neck Backless Halter de Color Sólido Monokini para Mujer	New	2	0	2	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	0	0	Low traffic	EUR 22.05	EUR 14.25	EUR 14.25	EUR 0.0	Lower Price	4	14.25	0	0	0.0
2018-08-07	amazon.de	RE-YZ-BELK185-Y9-M	B07CM1ZQ51	B07CM1ZQ51	Summer Mae Damen Badeanzug Einteiler Bademode Neckholder Rückenfrei Monokini Gelb M	New	2	0	1	1	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	2	3	3	Low conversion	EUR 35.0	EUR 16.99	EUR 16.99	EUR 0.0	Update inventory settings for:	2	16.99	0	0	0.0
2018-08-07	amazon.it	LYQ-BS-K1010-G0-L	X000NICQR7	B01MQPQDX8	Summer Mae Donna A-linea Vestito Comodo Di Cotone Con Pizzo Verde L	New	23	0	0	6	17	0	0	EUR	17	EUR 20.5	0	EUR 0.0	0	0	1	1	Low conversion	EUR 35.0	EUR 15.98	EUR 15.98	EUR 0.0	Edit listing	5	15.98	0	0	384.494913
2018-08-07	amazon.it	XZ-BS-ZQ7032-B0-24	X000QSVPFX	B01N3OVPP5	Summer Mae Donna Panda Fun Pantofole Boots Allegro	New	9	0	0	0	0	9	0	EUR	9	EUR 19.72	0	EUR 0.0	0	0	0	0	Low traffic	EUR 9.9	EUR 9.9	EUR 9.9	EUR 0.0	Advertise listing	0	9.9	0	0	202.143332
2018-08-07	amazon.de	XZ-WH6606-ZL-36	X000R0G6FT	B07545XZJY	Summer Mae Damen Faux Fur Loafer Sämischleder Schuhe Slip on Flache Mokassins Hausschuhe Fahrschuhe Winter Dunkelblau 36	New	6	0	0	0	0	6	0	EUR	6	EUR 8.84	0	EUR 0.0	0	0	0	0	Low traffic	EUR 30.0	EUR 30.0	EUR 30.0	EUR 0.0	Edit listing	0	19.99	0	0	91.716649
2018-08-07	amazon.it	XZ-WH6606-C0-40	X000R0WAZ9	B07545TLXJ	Summer Mae Donna Mocassino Classico Pantofole in Pelliccia	New	2	0	0	2	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	0	0	Low traffic	EUR 20.99	EUR 20.99	EUR 20.99	EUR 0.0	Advertise listing	0	20.99	0	0	49.442259
2018-08-07	amazon.fr	WQS-BN-1503-WO-XL	B0788LHPGK	B0788LHPGK	Polo Uni Elégant à Manche Longue et Col Mao pour Homme, XL Blanc	New	4	0	4	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	0	0	Low traffic	EUR 24.99	EUR 24.99	EUR 21.0	EUR 0.0	Advertise listing	4	24.99	0	0	0.0
2018-08-07	amazon.co.uk	LYQ-BS-LB01-K0-L	X000R871H3	B0761RR9NT	Summer Mae Women Polo Neck Casual Bell Sleeve Swing Smock Dress Long Sleeve Trumpet Sleeves Black L	New	5	0	0	1	4	0	0	GBP	4	GBP 5.1	0	GBP 0.0	0	0	0	0	Low traffic	GBP 14.99	GBP 14.99	GBP 14.99	GBP 0.0	Advertise listing	0	14.99	0	0	102.853298
2018-08-07	amazon.de	LYQ-BS-K1010-P0-S	X000NI8TL9	B017X47UK8	Summer Mae Damen A-line Lace Quaste Beiläufigkeit Herbst Kleid Retro-Look Dress,S (EU 34-36),Dunkellila	New	29	0	2	1	26	0	0	EUR	26	EUR 17.94	0	EUR 0.0	0	2	3	3		EUR 9.9	EUR 9.9	EUR 9.9	EUR 0.0	Create Sale	5	9.19	35	0	341.231787
2018-08-07	amazon.de	LYQ-BS-ZQ2973-MH-XL	X000NJSN23	B01N0VKLH9	Summer Mae Damen A-line Kurzes Strickkleid Herbst Langarm	New	1	0	1	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	1	1	Low conversion	EUR 32.99	EUR 32.99	EUR 32.99	EUR 0.0	Create Sale	1	6.99	0	0	0.0
2018-08-07	amazon.fr	KZ-CSM073-FB-30	B0771D9MF3	B0771D9MF3	Pantalon Chino en Velours Côtelés Coupe Droite pour Homme Bleu foncé	New	1	0	1	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	0	0	Low conversion	EUR 15.99	EUR 15.99	EUR 15.99	EUR 0.0	Update inventory settings for:	1	15.99	0	0	0.0
2018-08-07	amazon.it	YZ-BEYF183-TW-M	B07CCMZTHC	B07CCMZTHC	Costumi da bagno Premaman Maternità Tankini Imbottite da Donna Stampa-9 M (EU 36-38)	New	4	0	4	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	2	2	Low conversion	EUR 65.0	EUR 22.99	EUR 22.99	EUR 0.0	Create Sale	6	20.99	0	0	0.0
2018-08-07	amazon.fr	XZ-BS-YG7223Co4445	X000QS9KEB	B01LZDHSE8	Summer Mae Chausson Montant Hiver avec Fourrure Pour Femme	New	39	0	0	0	39	0	0	EUR	39	EUR 127.35	0	EUR 0.0	0	0	0	0	Low traffic	EUR 9.9	EUR 9.9	EUR 9.9	EUR 0.0	Advertise listing	0	9.9	0	0	1464.313259
2018-08-07	amazon.fr	CS-BESB032-RD-S	B07C3VYLS7	B07C3VYLS7	Mocotono Homme Chemise Casual Manches Courtes Avec Impressions Florals Rouge S	New	5	0	0	5	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	0	0	Low traffic	EUR 26.85	EUR 26.85	EUR 26.85	EUR 0.0	Advertise listing	0	26.85	0	0	49.235407
2018-08-07	amazon.es	YZ-BELS1458-PI-6X	B07CMST25C	B07CMST25C	Summer Mae Mujer Traje de una Pieza Talla Grande con Franjas Rosa 6XL	New	3	0	0	3	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	0	0	Low traffic	EUR 24.99	EUR 24.99	EUR 24.99	EUR 0.0	Advertise listing	3	24.99	0	0	0.0
2018-08-07	amazon.it	LYQ-BS-ZQ2973-ZL-XL	X000MWIMIB	B01N9MCD0O	Summer Mae Donna A-Line Vestitino Maglieria	New	1	0	0	1	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	0	0	Low traffic	EUR 16.99	EUR 16.99	EUR 16.99	EUR 0.0	Advertise listing	1	16.99	0	0	0.0
2018-08-07	amazon.it	CS-LY085-G912-M	X000PZT03L	B06XYNCLQ7	Summer Mae Uomo Camicia Casuale In Cotone A Manica Lunga Colore solido	New	5	0	0	0	0	5	0	EUR	5	EUR 13.17	0	EUR 0.0	0	1	1	1	Low traffic	EUR 17.9	EUR 17.9	EUR 17.9	EUR 0.0	Advertise listing	2	15.43	7	0	191.565662
2018-08-07	amazon.de	LYQ-BS-MX02-R0-L	X000R8PV07	B0761RZ4CC	Summer Mae Damen Casual Kleid Trompete Ärmel Langarm Rundhals Minikleider Rot L	New	2	0	0	0	0	2	0	EUR	2	EUR 1.44	0	EUR 0.0	0	0	1	1	Low traffic	EUR 12.0	EUR 12.0	EUR 12.0	EUR 0.0	Edit listing	0	5.2	0	0	15.204672
2018-08-07	amazon.fr	MY-WH7624-G0-XL	X000R2803D	B075FQY3BX	Summer Mae Femme Pull Décontracté Epaules Dénudés Manches Longues	New	4	0	0	1	0	3	0	EUR	3	EUR 4.0	0	EUR 0.0	0	0	0	0	Low conversion	EUR 13.99	EUR 13.99	EUR 13.99	EUR 0.0	Create Sale	4	6.2	0	0	0.0
2018-08-07	amazon.it	XZ-BS-ZQCB3056-R2-24	X000QPQF1P	B01MQLQYKR	Pantofole Inverno Peluche Animale Gatto Donna	New	1	0	0	0	1	0	0	EUR	1	EUR 1.8	0	EUR 0.0	0	0	0	0	Low traffic	EUR 18.99	EUR 18.99	EUR 18.99	EUR 0.0	Advertise listing	0	18.99	0	0	27.223321
2018-08-07	amazon.it	BS-WHBH1704-K0-2XL	X000Q01P51	B0734WHFTC	Summer Mae Costumi da bagno Premaman Maternità Tankini Imbottite da Donna Nero XXL (EU 42-44)	New	12	0	12	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	2	3	7	18		EUR 36.99	EUR 18.99	EUR 18.99	EUR 0.0	Update inventory settings for:	21	18.99	0	0	0.0
2018-08-07	amazon.fr	LYQ-BS-CS04-G0-M	X000R8QBKV	B0761RTVXN	Summer Mae Robe Patineuse Uni Mi-Longue Manche Longue avec Poche pour Femme 38 Vert	New	11	0	0	1	10	0	0	EUR	10	EUR 10.88	0	EUR 0.0	0	0	0	0	Low traffic	EUR 16.99	EUR 16.99	EUR 16.99	EUR 0.0	Advertise listing	10	13.59	63	0	140.377577
2018-08-07	amazon.co.uk	YZ-BS-JG2631R0M	X000NHHSF3	B01IOEHNK8	Summer Mae Women's One Piece Striped Slim Swim Dress Bathing Swimwear	New	1	0	1	0	0	0	0	GBP	0	GBP 0.0	0	GBP 0.0	0	0	1	2	Low conversion	GBP 13.89	GBP 13.89	GBP 13.89	GBP 0.0	Update inventory settings for:	0	0.0	0	0	0.0
2018-08-07	amazon.de	WQS-BN-1503-RO-M	B0788LK2N3	B0788LK2N3	Mocotono Herren Elegant Polo Shirts Polohemd Slim Fit Langarm Hemd Männer Freizeit Haushemd Rot M	New	1	0	1	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	6	12	Low conversion	EUR 19.8	EUR 19.8	EUR 18.99	EUR 0.0	Update inventory settings for:	0	0.0	0	0	0.0
2018-08-07	amazon.de	LYQ-BS-K1010-K0-M	X000NG4569	B01KO0SBH4	Summer Mae Damen A-line Lace Quaste Beiläufigkeit Herbst Kleid Retro-Look Dress,M (EU 36-38),Scharz	New	1	0	1	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	1	1	Low conversion	EUR 9.9	EUR 9.9	EUR 9.9	EUR 0.0	Update inventory settings for:	0	0.0	0	0	0.0
2018-08-07	amazon.es	YZ-BS-BShyl5119K0L	X000NJNHRJ	B01EJ5VPSW	Summer Mae Mujer Traje De Baño De Talla Grande Impresión Una Sola Pieza	New	1	0	1	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	1	3	9	12		EUR 22.86	EUR 22.86	EUR 22.86	EUR 0.0	Update inventory settings for:	0	0.0	0	0	0.0
2018-08-07	amazon.es	YZ-BEHY025-K0-M	B07CM1JVNM	B07CM1JVNM	Summer Mae Mujer Traje de 1 Pieza Sin Respaldo con Escote y Volantes Negra M	New	5	0	5	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	0	0	Low traffic	EUR 26.99	EUR 26.99	EUR 26.99	EUR 0.0	Advertise listing	5	26.99	0	0	0.0
2018-08-07	amazon.it	YZ-BS-5505K0-M	X000PN9VY1	B071LFK69M	Swim Dress Vintage Tankini righe delle donne Mae estate	New	16	0	16	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	0	0	Low conversion	EUR 22.0	EUR 22.0	EUR 22.0	EUR 0.0	Update inventory settings for:	23	22.0	0	0	0.0
