snapshot-date	Marketplace	sku	fnsku	ASIN	product-name	condition	avaliable-quantity(sellable)	qty-with-removals-in-progress	inv-age-0-to-90-days	inv-age-91-to-180-days	inv-age-181-to-270-days	inv-age-271-to-365-days	inv-age-365-plus-days	currency	qty-to-be-charged-ltsf-6-mo	projected-ltsf-6-mo	qty-to-be-charged-ltsf-12-mo	projected-ltsf-12-mo	units-shipped-last-7-days	units-shipped-last-30-days	units-shipped-last-60-days	units-shipped-last-90-days	alert	your-price	sales_price	lowest-price-new	lowest-price-used	Recommended action	Healthy Inventory Level	Recommended sales price	Recommended sale duration (days)	Recommended Removal Quantity	Estimated cost savings of removal
2018-08-25	amazon.es	DO-YELQ010-PI-22	X000URMVIF	B079JQCWQ6	Yesteria 55 cm Muñeca Renacida Muchacha Que Parece Viva Vinilo Silicona Suave Realista Traje Rosa	New	27	0	27	0	0	0	0	EUR	12	EUR 89.65	0	EUR 0.0	0	0	0	0	Low conversion	EUR 129.99	EUR 89.99	EUR 89.99	EUR 0.0	Update inventory settings for:	27	89.99	0	0	0.0
2018-08-25	amazon.de	DO-YELQ603-NZ-22	X000TT4ANN	B07BHMZT4Y	Yesteria Realistische Reborn Baby Doll Mädchen Silikon Denim Skirt 55 cm	New	15	0	15	0	0	0	0	EUR	11	EUR 49.4	0	EUR 0.0	0	4	6	7	Low conversion	EUR 129.99	EUR 89.99	EUR 89.99	EUR 0.0	Update inventory settings for:	17	89.99	0	0	0.0
2018-08-25	amazon.es	DO-YELQ170-SH-22	X000VB64M9	B07F72X354	Yesteria Realista Reborn Bebé Muñecas recién Nacido Niña Falda Floral Princesa 55 cm	New	6	0	6	0	0	0	0	EUR	1	EUR 12.33	0	EUR 0.0	0	0	0	0	Low conversion	EUR 118.99	EUR 118.99	EUR 118.99	EUR 0.0	Update inventory settings for:	6	118.99	0	0	0.0
2018-08-25	amazon.co.uk	DO-YELQ152-B7-22	X000T0G6MP	B0784T23ZQ	Realistic Sleeping Reborn Baby Doll Boy Silicone Light Blue Outfit with Hippo Pattern 22 Inches	New	3	0	0	3	0	0	0	GBP	3	GBP 27.92	0	GBP 0.0	0	1	2	3	Low conversion	GBP 69.99	GBP 69.99	GBP 69.99	GBP 0.0	Update inventory settings for:	3	69.99	0	0	0.0
2018-08-25	amazon.co.uk	DO-YELQ004-PI-10	X000T0CNXV	B076Q8RG21	Yesteria Sleeping Reborn Baby Doll Look Real Full Silicone Body Pink Outfit 10 Inches	New	43	0	43	0	0	0	0	GBP	0	GBP 0.0	0	GBP 0.0	1	2	3	5	Low conversion	GBP 79.99	GBP 24.98	GBP 24.98	GBP 0.0	Update inventory settings for:	35	24.98	0	0	0.0
2018-08-25	amazon.es	DO-YELQ100-B7-22	X000SW4KMH	B077SHDMC8	Realista Reborn Bebé Silicona Vinilo Suave Tacto Muñeca 55 cm Traje Luz Azul	New	10	0	10	0	0	0	0	EUR	9	EUR 50.89	0	EUR 0.0	0	2	4	5	Low conversion	EUR 89.99	EUR 89.99	EUR 89.99	EUR 0.0	Update inventory settings for:	10	89.99	0	0	0.0
2018-08-25	amazon.fr	DO-YELQ152-B7-22	X000T0G6MP	B0784T23ZQ	Yesteria Reborn Baby Doll Bébé en Silicone Garçon 55 cm Tenue Bleu Clair	New	3	0	0	3	0	0	0	EUR	3	EUR 27.92	0	EUR 0.0	0	0	0	0	Low conversion	EUR 89.99	EUR 89.99	EUR 89.99	EUR 0.0	Update inventory settings for:	3	89.99	0	0	0.0
2018-08-25	amazon.co.uk	NZ-YELQ052-ZH-4	X000UR2CQV	B07D795CB6	4 Pcs Reborn Baby Doll Magnet Dummy Pacifier Supplies Accessories Transparent Blue Green Pink	New	10	0	10	0	0	0	0	GBP	10	GBP 0.0	0	GBP 0.0	0	0	0	0				GBP -1.0	GBP -1.0	Edit listing	0	0.0	0	0	0.0
2018-08-25	amazon.fr	YF-YELQ905-B7-20	X000UWGU7D	B079NX5R9C	Yesteria Tenue Reborn Bébé pour Poupée de 50-55 cm Bleu Clair	New	4	0	4	0	0	0	0	EUR	4	EUR 3.26	0	EUR 0.0	0	0	0	1	Low conversion	EUR 21.99	EUR 21.99	EUR 21.99	EUR 0.0	Update inventory settings for:	4	21.99	0	0	0.0
2018-08-25	amazon.co.uk	DO-YELQ039-R0-22	X000V6G9ZL	B07F73THXK	Yesteria Realistic Reborn Baby Doll Girl Toddler Plaid Princess Dress 24 Inches	New	1	0	1	0	0	0	0	GBP	0	GBP 0.0	0	GBP 0.0	3	4	4	4				GBP -1.0	GBP -1.0	Edit listing	3	94.99	0	0	0.0
2018-08-25	amazon.co.uk	DO-YELQ701-PI-22	X000UVTU8Z	B07CM9N213	Yesteria 22 Inches Silicone Reborn Baby Dolls Girl Look Real Rose Red Tutu Skirt with Striped Pants	New	2	0	2	0	0	0	0	GBP	2	GBP 10.27	0	GBP 0.0	0	0	0	0	Low conversion	GBP 119.99	GBP 69.99	GBP 69.99	GBP 0.0	Update inventory settings for:	5	69.99	0	0	0.0
2018-08-25	amazon.es	DO-YELQ701-PI-22	X000UVTU8Z	B07CM9N213	Yesteria Muñeca Renacida Niña Mirar Real Lifelike Niñita Bebé Siliconas Falda de Tutú Roja Rosa con Pantalones a Rayas 55 cm	New	2	0	2	0	0	0	0	EUR	2	EUR 10.27	0	EUR 0.0	1	2	24	26	Low conversion	EUR 129.99	EUR 89.99	EUR 89.99	EUR 0.0	Update inventory settings for:	5	89.99	0	0	0.0
2018-08-25	amazon.it	DO-YELQ123-W0-22	X000UEWM55	B07CM52CNC	Yesteria 50 cm Bambola Rinato Rgazza Realistica Reborn Baby Doll in Silicone Vinile Camicia da Notte Bianco Retrò	New	3	0	3	0	0	0	0	EUR	3	EUR 17.75	0	EUR 0.0	0	1	1	3	Low conversion	EUR 89.99	EUR 89.99	EUR 89.99	EUR 0.0	Create Sale	0	78.43	231	0	332.799269
2018-08-25	amazon.it	DO-YELQ603-PI-22	X000SVPRJX	B076J6949M	Realistico Rinato Bambino Bambola Ragazza Occhi Chiusi Silicone Vestiti Rosa 55 cm	New	25	0	25	0	0	0	0	EUR	25	EUR 45.52	0	EUR 0.0	1	4	7	8	Low conversion	EUR 89.99	EUR 89.99	EUR 89.99	EUR 0.0	Update inventory settings for:	24	89.99	0	0	0.0
2018-08-25	amazon.de	DO-YELQ638-LGR-20	X000TUZIWT	B07B7G22RT	Voller Silikon Körper Reborn Baby Doll Junge Echt Aussehende Hellblau und Grau Gestrickte Outfit 43 cm	New	102	0	102	0	0	0	0	EUR	45	EUR 269.01	0	EUR 0.0	2	12	22	27		EUR 159.99	EUR 99.99	EUR 99.99	EUR 90.24	Update inventory settings for:	71	99.99	0	0	0.0
2018-08-25	amazon.es	DO-YELQ203-P4-22	X000UVOLFR	B07DGB6SHX	Yesteria Muñeca Renacida Niña Durmiente Mirar Real Lifelike Niñita Bebé Siliconas Falda de Tutú Morado Claro 55 cm	New	8	0	8	0	0	0	0	EUR	8	EUR 70.75	0	EUR 0.0	0	1	1	1		EUR 89.99	EUR 89.99	EUR 89.99	EUR 0.0	Update inventory settings for:	8	89.99	0	0	0.0
2018-08-25	amazon.de	DO-YELQ010-PI-22	X000URMVIF	B079JQCWQ6	Yesteria Reborn Baby Doll Mädchen Lebensechtes Kleinkind Silicone Rosa Outfit 55cm	New	27	0	27	0	0	0	0	EUR	12	EUR 89.65	0	EUR 0.0	9	21	41	44		EUR 129.99	EUR 89.99	EUR 89.99	EUR 0.0	Update inventory settings for:	27	89.99	0	0	0.0
2018-08-25	amazon.it	DO-YELQ504-PI-22	X000VAY1T3	B07F71667Y	Yesteria Realistico Reborn Bambola Bambino Reonato Tutu Rosa Principessa 55cm	New	10	0	10	0	0	0	0	EUR	5	EUR 63.41	0	EUR 0.0	0	1	1	1	Low conversion	EUR 288.53	EUR 108.99	EUR 108.99	EUR 0.0	Update inventory settings for:	10	108.99	0	0	0.0
2018-08-25	amazon.de	DO-YELQ663-PI-15	X000UVFG2T	B07BRK2R83	Yesteria Reborn Baby Doll Mädchen Lebensechtes Kleinkind Silicone Vinyl Rosa Outfit 38cm	New	10	0	10	0	0	0	0	EUR	10	EUR 71.61	0	EUR 0.0	0	0	2	3	Low conversion	EUR 79.99	EUR 79.99	EUR 79.99	EUR 0.0	Update inventory settings for:	10	79.99	0	0	0.0
2018-08-25	amazon.it	YF-YELQ003-W0-XS	X000UWGVG3	B077T29TYP	Yesteria Vestiti Bambole per Bambole Reborn da 50-55 cm Modello di Mucca Rosa rossa	New	4	0	4	0	0	0	0	EUR	4	EUR 3.6	0	EUR 0.0	5	7	7	7		EUR 19.07	EUR 19.07	EUR 19.07	EUR 0.0	Update inventory settings for:	5	19.07	0	0	0.0
2018-08-25	amazon.de	DO-YELQ018-P4-16	X000TT1XQZ	B07BHMXQ7H	Yesteria Reborn Babypuppen Mädchen Look Real Silikon Licht Lila Outfit 40 cm	New	16	0	16	0	0	0	0	EUR	4	EUR 27.04	0	EUR 0.0	1	2	3	4		EUR 129.99	EUR 79.99	EUR 79.99	EUR 0.0	Update inventory settings for:	15	79.99	0	0	0.0
2018-08-25	amazon.de	DO-YELQ152-B7-22	X000T0G6MP	B0784T23ZQ	Realistische Schlafende Reborn Babypuppe Jungle Silikon Hellblau Outfit mit Hippo Muster 55 cm	New	3	0	0	3	0	0	0	EUR	3	EUR 27.92	0	EUR 0.0	0	1	1	1	Low conversion	EUR 89.99	EUR 89.99	EUR 89.99	EUR 0.0	Update inventory settings for:	3	89.99	0	0	0.0
2018-08-25	amazon.it	DO-YELQ004-B7-10	X000T05I1Z	B076Q71HXL	Reale Bambola Reborn Bambino Ragazzo Silicone Vestito Blu Chiaro 27 cm	New	39	0	39	0	0	0	0	EUR	9	EUR 8.38	0	EUR 0.0	0	2	3	4	Low conversion	EUR 79.99	EUR 32.99	EUR 32.99	EUR 0.0	Update inventory settings for:	40	32.99	0	0	0.0
2018-08-25	amazon.fr	DO-YELQ603-PI-22	X000SVPRJX	B076J6949M	Yesteria Reborn Bébé Poupée Réaliste en Siliconé Vinyle Fille 56 cm Vrai Bebe Poupee Qui Dort Tenue Rose	New	25	0	25	0	0	0	0	EUR	25	EUR 45.52	0	EUR 0.0	2	9	12	12	Low conversion	EUR 89.99	EUR 89.99	EUR 89.99	EUR 0.0	Update inventory settings for:	24	89.99	0	0	0.0
2018-08-25	amazon.it	DO-YELQ070-PI-16	X000UULE99	B079NYR8GC	40 cm Realistico Reborn Baby Bambola Ragazza Silicone Vestito Bianco	New	10	0	10	0	0	0	0	EUR	5	EUR 21.96	0	EUR 0.0	0	3	3	4	Low conversion	EUR 79.99	EUR 79.99	EUR 79.99	EUR 0.0	Update inventory settings for:	10	79.99	0	0	0.0
2018-08-25	amazon.de	DO-YELQ161-PI-22	X000SVRFZH	B076MW1Y4F	Yesteria Realistische Schlafende Reborn Baby Doll Mädchen Lebensechte Silikon Weiß Outfit und Rosa Decken 55 cm	New	36	0	36	0	0	0	0	EUR	35	EUR 230.23	0	EUR 0.0	0	0	4	7	Low conversion	EUR 89.99	EUR 89.99	EUR 89.99	EUR 0.0	Edit listing	27	89.99	0	0	1176.49339
2018-08-25	amazon.es	DO-YELQ611-TW-22	X000TT217P	B0793RG3PM	Yesteria Bebé Recién Nacido de Silicona Reborn Baby Doll Muñeca Realista Chico 55 cm Jumpsuit a Rayas Rojas	New	8	0	1	7	0	0	0	EUR	8	EUR 39.68	0	EUR 0.0	0	0	0	1	Low conversion	EUR 89.99	EUR 89.99	EUR 89.99	EUR 0.0	Update inventory settings for:	8	89.99	0	0	0.0
2018-08-25	amazon.it	DO-YELQ638-LGR-20	X000TUZIWT	B07B7G22RT	Tutto il Corpo in Silicone Pieno Bambola Rinato Gemelli Ragazzo Vestito a Maglia Blu Chiaro 55 cm	New	102	0	102	0	0	0	0	EUR	45	EUR 269.01	0	EUR 0.0	2	10	20	22		EUR 159.99	EUR 99.99	EUR 99.99	EUR 0.0	Update inventory settings for:	71	99.99	0	0	0.0
2018-08-25	amazon.co.uk	DO-YELQ203-P4-22	X000UVOLFR	B07DGB6SHX	Yesteria Real Looking Sleeping Reborn Baby Dolls Girl Silicone Light Purple Tutu Skirt 22 Inches	New	8	0	8	0	0	0	0	GBP	8	GBP 70.75	0	GBP 0.0	1	2	2	2		GBP 69.99	GBP 69.99	GBP 69.99	GBP 0.0	Update inventory settings for:	8	69.99	0	0	0.0
2018-08-25	amazon.co.uk	YF-YELQ003-PI-XS	X000T0GC65	B076K8YDNV	Reborn Baby Doll Outfits Girl for 20"- 22" Pink and Cow Pattern	New	28	0	28	0	0	0	0	GBP	28	GBP 19.62	0	GBP 0.0	2	5	9	12		GBP 15.98	GBP 15.98	GBP 15.98	GBP 0.0	Update inventory settings for:	33	15.98	0	0	0.0
2018-08-25	amazon.fr	DO-YELQ170-SH-22	X000VB64M9	B07F72X354	Yesteria Réaliste Reborn Bébé Poupée Nouveau-né Fille avec Robe Florale 55cm	New	6	0	6	0	0	0	0	EUR	1	EUR 12.33	0	EUR 0.0	0	0	0	0	Low conversion	EUR 108.88	EUR 108.88	EUR 108.88	EUR 0.0	Update inventory settings for:	6	108.88	0	0	0.0
2018-08-25	amazon.co.uk	DO-YELQ101-B7-22	X000UVINCT	B079JRPXZ8	Yesteria Real Life Silicone Reborn Baby Dolls Boy Look Real White Outfit 22 Inches	New	30	0	30	0	0	0	0	GBP	20	GBP 99.35	0	GBP 0.0	0	3	4	4	Low conversion	GBP 69.99	GBP 69.99	GBP 69.99	GBP 0.0	Update inventory settings for:	32	69.99	0	0	0.0
2018-08-25	amazon.co.uk	YF-YELQ003-W0-XS	X000UWGVG3	B077T29TYP	Reborn Baby Doll Outfits Girl Accessories for 20"- 22" White and Cow Pattern	New	4	0	4	0	0	0	0	GBP	4	GBP 3.6	0	GBP 0.0	0	1	1	1		GBP 15.98	GBP 15.98	GBP 15.98	GBP 0.0	Update inventory settings for:	5	15.98	0	0	0.0
2018-08-25	amazon.fr	DO-YELQ701-PI-22	X000UVTU8Z	B07CM9N213	Yesteria Reborn bébé Poupée Fille Silicone Vrai Bebe Poupee Nouveau-née Réaliste 55 cm Tutu Rose et Rouge avec Pantalon Rayé	New	2	0	2	0	0	0	0	EUR	2	EUR 10.27	0	EUR 0.0	1	6	6	6	Low conversion	EUR 129.99	EUR 89.99	EUR 89.99	EUR 0.0	Update inventory settings for:	5	89.99	0	0	0.0
2018-08-25	amazon.co.uk	DO-YELQ163-R0-22	X000SVPRK7	B076P99TGC	Yesteria Sleeping Reborn Baby Doll Boy Look Real Full Silicone Body Red Outfit 22 Inches	New	20	0	20	0	0	0	0	GBP	20	GBP 179.39	0	GBP 0.0	0	0	0	0	Low conversion	GBP 159.99	GBP 79.99	GBP 79.99	GBP 0.0	Update inventory settings for:	21	79.99	0	0	0.0
2018-08-25	amazon.fr	DO-YELQ062-PI-22	X000UV40NZ	B079JRDT89	Reborn Bébé Poupée Fille en Silicone Bebe Poupee Nouveau-née Réaliste 55 cm Migonne Qui Dort avec Les Yeux Fermé Pyjama Rose	New	13	0	13	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	1	3	3	Low conversion	EUR 129.99	EUR 89.99	EUR 89.99	EUR 0.0	Update inventory settings for:	12	89.99	0	0	0.0
2018-08-25	amazon.co.uk	DO-YELQ611-TW-22	X000TT217P	B0793RG3PM	Yesteria Real Life Silicone Reborn Baby Dolls Boy Look Real Striped Jumpsuit 22 Inches	New	8	0	1	7	0	0	0	GBP	8	GBP 39.68	0	GBP 0.0	0	0	0	0	Low conversion	GBP 69.99	GBP 69.99	GBP 69.99	GBP 0.0	Update inventory settings for:	8	69.99	0	0	0.0
2018-08-25	amazon.co.uk	DO-YELQ601-PI-22	X000SW4P45	B076J2TBNG	Yesteria Real Looking Sleeping Reborn Baby Doll Girl Silicone Pink 22 Inches	New	57	0	57	0	0	0	0	GBP	17	GBP 133.46	0	GBP 0.0	0	3	6	9		GBP 129.99	GBP 69.99	GBP 69.99	GBP 0.0	Update inventory settings for:	44	69.99	0	0	0.0
2018-08-25	amazon.de	DO-YELQ708-W0-24	X000V9WZ2J	B07D4DC72D	Yesteria Reborn Baby Puppe Silikon Vinyl Realistisches Kleinkind Panda Mantel Schwarze Hose mit Schuhen 60cm	New	1	0	1	0	0	0	0	EUR	1	EUR 9.99	0	EUR 0.0	1	1	1	1	Low conversion	EUR 290.06	EUR 108.99	EUR 108.99	EUR 0.0	Update inventory settings for:	4	108.99	0	0	0.0
2018-08-25	amazon.fr	DO-YELQ504-PI-22	X000VAY1T3	B07F71667Y	Yesteria Réaliste Reborn Bébé Poupée Nouveau-né Fille Robe Rose De Princesse 55 cm	New	10	0	10	0	0	0	0	EUR	5	EUR 63.41	0	EUR 0.0	0	0	0	0	Low conversion	EUR 288.39	EUR 108.23	EUR 108.23	EUR 0.0	Update inventory settings for:	10	108.23	0	0	0.0
2018-08-25	amazon.co.uk	DO-YELQ985-B7-20	X000UEXC8V	B07CM67KDW	Yesteria 20 Inch Full Silicone Vinyl Body Reborn Baby Dolls Boy Real Looking Naked Toddler with Blue Blanket	New	19	0	19	0	0	0	0	GBP	0	GBP 0.0	0	GBP 0.0	0	0	0	1	Low conversion	GBP 159.99	GBP 87.99	GBP 87.99	GBP 0.0	Update inventory settings for:	16	87.99	0	0	0.0
2018-08-25	amazon.de	DO-YELQ011-W0-22	X000T0H5D9	B0788N4FMR	Silikon Reborn Babypuppe Mädchen Look Echte Weiße Outfit mit Katze Muster 55 cm	New	30	0	30	0	0	0	0	EUR	24	EUR 197.6	0	EUR 0.0	3	5	12	19	Low conversion	EUR 89.99	EUR 89.99	EUR 89.99	EUR 0.0	Update inventory settings for:	28	89.99	0	0	0.0
2018-08-25	amazon.es	DO-YELQ504-PI-22	X000VAY1T3	B07F71667Y	Yesteria Realista Reborn Bebé Muñecas recién Nacido Niña Falda Rosado Princesa 55 cm	New	10	0	10	0	0	0	0	EUR	5	EUR 63.41	0	EUR 0.0	0	2	2	2	Low conversion	EUR 288.52	EUR 118.99	EUR 118.99	EUR 0.0	Update inventory settings for:	10	118.99	0	0	0.0
2018-08-25	amazon.de	DO-YELQ123-W0-22	X000UEWM55	B07CM52CNC	Yesteria 55 cm Reales Schauendes Wiedergeborenes Baby Puppen Mädchen Realistisches Kleinkind Silikon Vinylweißes Europäisches Retro Nachthemd	New	3	0	3	0	0	0	0	EUR	3	EUR 17.75	0	EUR 0.0	0	0	0	0	Low conversion	EUR 89.99	EUR 89.99	EUR 89.99	EUR 0.0	Edit listing	0	89.99	0	0	332.799269
2018-08-25	amazon.es	YF-YELQ002-B7-20	X000UWGU73	B079NXJZ52	Yesteria Renacer Muñeca Trajes Chico por 50-55 cm Pantalones Blancos y celestes	New	5	0	5	0	0	0	0	EUR	5	EUR 2.53	0	EUR 0.0	1	1	1	1	Low conversion	EUR 21.99	EUR 21.99	EUR 21.99	EUR 0.0	Update inventory settings for:	7	21.99	0	0	0.0
2018-08-25	amazon.es	DO-YELQ603-NZ-22	X000TT4ANN	B07BHMZT4Y	Yesteria Realista Reborn Bebé Muchacha Silicona Vinilo Suave Tacto Muñeca 55 cm Falda de Mezclilla	New	15	0	15	0	0	0	0	EUR	11	EUR 49.4	0	EUR 0.0	1	8	24	30	Low conversion	EUR 129.99	EUR 89.99	EUR 89.99	EUR 0.0	Update inventory settings for:	17	89.99	0	0	0.0
2018-08-25	amazon.co.uk	DO-YELQ638-LGR-20	X000TUZIWT	B07B7G22RT	Yesteria Full Silicone Body Reborn Baby Dolls Boy Look Real Light Blue Knitted Outfit 18 Inches	New	102	0	102	0	0	0	0	GBP	45	GBP 269.01	0	GBP 0.0	1	2	2	2	Low conversion	GBP 159.99	GBP 79.99	GBP 79.99	GBP 0.0	Update inventory settings for:	71	79.99	0	0	0.0
2018-08-25	amazon.de	DO-YELQ203-P4-22	X000UVOLFR	B07DGB6SHX	Yesteria Reborn Baby Doll Schlafendes Mädchen Lebensechtes Kleinkind Silicone Helllila Tutu Kleid 55 cm	New	8	0	8	0	0	0	0	EUR	8	EUR 70.75	0	EUR 0.0	0	1	3	3		EUR 89.99	EUR 89.99	EUR 89.99	EUR 0.0	Update inventory settings for:	8	89.99	0	0	0.0
2018-08-25	amazon.co.uk	YF-YELQ162-B7-20	X000UWAIWV	B079P28VV3	Reborn Baby Doll Outfits Boy Accessories for 20"- 22" Light Blue Outfit	New	4	0	4	0	0	0	0	GBP	4	GBP 3.54	0	GBP 0.0	0	0	0	0	Low conversion	GBP 15.98	GBP 15.98	GBP 15.98	GBP 0.0	Update inventory settings for:	4	15.98	0	0	0.0
2018-08-25	amazon.es	DO-YELQ985-B7-20	X000UEXC8V	B07CM67KDW	50 cm Realista Reborn Bebé Silicona de Cuerpo Completo Chico Desnudo con Manta Azul	New	19	0	19	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	3	8	18	23	Low conversion	EUR 159.99	EUR 109.99	EUR 109.99	EUR 0.0	Update inventory settings for:	16	109.99	0	0	0.0
2018-08-25	amazon.it	DO-YELQ004-PI-10	X000T0CNXV	B076Q8RG21	Reale Bambola Reborn Bambino Ragazza Silicone Vestito Rosa 27 cm	New	43	0	43	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	3	18	34	45	Low conversion	EUR 79.99	EUR 32.99	EUR 32.99	EUR 0.0	Update inventory settings for:	35	32.99	0	0	0.0
2018-08-25	amazon.co.uk	DO-YELQ011-PI-22	X000TT213J	B077SGXYL6	Yesteria Reborn Baby Doll Girl Look Real Silicone Pink Tutu Skirt 22 Inches	New	28	0	28	0	0	0	0	GBP	28	GBP 158.46	0	GBP 0.0	0	0	0	0	Low conversion	GBP 69.99	GBP 69.99	GBP 69.99	GBP 0.0	Update inventory settings for:	30	69.99	0	0	0.0
2018-08-25	amazon.co.uk	DO-YELQ504-PI-22	X000VAY1T3	B07F71667Y	Yesteria Realistic Reborn Baby Doll Girl Toddler Pink Princess Dress 24 Inches	New	10	0	10	0	0	0	0	GBP	5	GBP 63.41	0	GBP 0.0	0	0	0	0	Low conversion	GBP 256.0	GBP 94.99	GBP 94.99	GBP 0.0	Update inventory settings for:	10	94.99	0	0	0.0
2018-08-25	amazon.co.uk	DO-YELQ705-BR-10	X000T0CPNT	B0788P8DCG	Yesteria African American Reborn Baby Doll Girl Look Real Full Silicone Body Bohemia Style Outfit 10 Inches	New	25	0	25	0	0	0	0	GBP	0	GBP 0.0	0	GBP 0.0	2	5	8	9		GBP 24.98	GBP 24.98	GBP 24.98	GBP 0.0	Update inventory settings for:	18	24.98	0	0	0.0
2018-08-25	amazon.co.uk	DO-YELQ111-R2-22	X000TT216L	B07BHNQ7QC	Yesteria Realistic Real Life Reborn Baby Doll Girl Silicone Vinyl Tutu Dress Rose Red 22 Inches	New	31	0	31	0	0	0	0	GBP	0	GBP 0.0	0	GBP 0.0	1	3	3	5		GBP 69.99	GBP 69.99	GBP 69.99	GBP 0.0	Update inventory settings for:	20	69.99	0	0	0.0
2018-08-25	amazon.it	DO-YELQ001-PI-22	X000SW4KEP	B06XPJWWR4	Reale Rinato Bambole Reborn Femmine Silicone Vestiti Bianco e Rosa 55 cm	New	92	0	92	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	2	7	19	46	Low conversion	EUR 129.99	EUR 89.99	EUR 89.99	EUR 0.0	Update inventory settings for:	52	89.99	0	0	0.0
2018-08-25	amazon.it	DO-YELQ018-P4-16	X000TT1XQZ	B07BHMXQ7H	Realistico Reborn Baby Bambola Ragazza con Cuscino Vestito Viola Chiaro 40 cm	New	16	0	16	0	0	0	0	EUR	4	EUR 27.04	0	EUR 0.0	1	7	16	17	Low conversion	EUR 119.99	EUR 79.99	EUR 79.99	EUR 0.0	Update inventory settings for:	15	79.99	0	0	0.0
2018-08-25	amazon.es	DO-YELQ638-PI-20	X000TT213T	B07929YDZM	Silicona de Cuerpo Completo Realista Reborn Bebé Gemelos Muchacha 43 cm Traje Rosado	New	8	0	8	0	0	0	0	EUR	8	EUR 26.88	0	EUR 0.0	0	0	3	8	Low conversion	EUR 99.99	EUR 99.99	EUR 99.99	EUR 0.0	Update inventory settings for:	8	99.99	0	0	0.0
2018-08-25	amazon.de	YF-YELQ002-B7-20	X000UWGU73	B079NXJZ52	Yesteria Reborn Babypuppe Kleidung Junge Zubehör für 50-55 cm Weiße und Hellblaue Hosen	New	5	0	5	0	0	0	0	EUR	5	EUR 2.53	0	EUR 0.0	0	1	2	2		EUR 21.99	EUR 21.99	EUR 21.99	EUR 0.0	Update inventory settings for:	7	21.99	0	0	0.0
2018-08-25	amazon.fr	DO-YELQ708-W0-24	X000V9WZ2J	B07D4DC72D	Yesteria Poupée Réaliste Reborn Bébé en Silicone Vinyle Banbin Panda Couverte Pantalon Blanc avec Chaussures 60 cm	New	1	0	1	0	0	0	0	EUR	1	EUR 9.99	0	EUR 0.0	0	0	0	0	Low conversion	EUR 292.49	EUR 108.99	EUR 108.99	EUR 0.0	Update inventory settings for:	4	108.99	0	0	0.0
2018-08-25	amazon.co.uk	DO-YELQ663-PI-15	X000UVFG2T	B07BRK2R83	Yesteria Real Life Reborn Baby Dolls Girl Look Real Silicone Vinyl Pink Outfit 15 Inches	New	10	0	10	0	0	0	0	GBP	10	GBP 71.61	0	GBP 0.0	0	0	0	1	Low conversion	GBP 62.99	GBP 62.99	GBP 62.99	GBP 0.0	Update inventory settings for:	10	62.99	0	0	0.0
2018-08-25	amazon.es	DO-YELQ705-GR-11	X000T0G6MF	B077HNP6TL	Yesteria Muñeca Bebé Recién Nacido Cuerpo Completo de Silicona Elefante Outfit Gris 27 cm	New	15	0	15	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	1	2	2	Low conversion	EUR 79.99	EUR 34.99	EUR 34.99	EUR 0.0	Update inventory settings for:	3	34.99	0	0	0.0
2018-08-25	amazon.co.uk	DO-YELQ161-PI-22	X000SVRFZH	B076MW1Y4F	Yesteria Sleeping Reborn Baby Doll Girl Look Real Silicone Pink Outfit 22 Inches	New	36	0	36	0	0	0	0	GBP	35	GBP 230.23	0	GBP 0.0	0	0	0	0	Low traffic	GBP 69.99	GBP 69.99	GBP 69.99	GBP 0.0	Advertise listing	27	69.99	0	0	1176.49339
2018-08-25	amazon.it	YF-YELQ162-B7-20	X000UWAIWV	B079P28VV3	Yesteria Vestiti Bambole per Bambole Reborn da 50-55 cm Rosa	New	4	0	4	0	0	0	0	EUR	4	EUR 3.54	0	EUR 0.0	0	0	0	0	Low conversion	EUR 19.07	EUR 19.07	EUR 19.07	EUR 0.0	Update inventory settings for:	4	19.24	0	0	0.0
2018-08-25	amazon.fr	DO-YELQ011-PI-22	X000TT213J	B077SGXYL6	Yesteria Nouveau-né Bébé Silicone Reborn Baby Doll Poupée Réalistique DE 55 cm Fille Jupe Tutu Rose	New	28	0	28	0	0	0	0	EUR	28	EUR 158.46	0	EUR 0.0	0	3	3	3	Low conversion	EUR 89.99	EUR 89.99	EUR 89.99	EUR 0.0	Update inventory settings for:	30	89.99	0	0	0.0
2018-08-25	amazon.es	DO-YELQ001-PI-22	X000SW4KEP	B06XPJWWR4	Muñeca Reborn de Silicona Muñeca Realistica de 55 cm Vestimenta de Blanco y Rosa	New	92	0	92	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	1	1	4	6	Low conversion	EUR 129.99	EUR 89.99	EUR 89.99	EUR 0.0	Update inventory settings for:	52	89.99	0	0	0.0
